zip,cbsa,tot_ratio
96773,25900,1
96774,25900,1
96776,25900,1
96777,25900,1
96778,25900,1
96779,27980,1
96780,25900,1
96781,25900,1
96782,46520,1
96783,25900,1
96784,27980,1
96785,25900,1
96786,46520,1
96788,27980,1
96789,46520,1
96790,27980,1
96791,46520,1
96792,46520,1
96793,27980,1
96795,46520,1
96796,28180,1
96797,46520,1
96801,46520,1
96802,46520,1
96803,46520,1
96804,46520,1
96805,46520,1
96806,46520,1
96807,46520,1
96808,46520,1
96809,46520,1
96810,46520,1
96811,46520,1
96812,46520,1
96813,46520,1
96814,46520,1
96815,46520,1
96816,46520,1
96817,46520,1
96818,46520,1
96819,46520,1
96820,46520,1
96821,46520,1
96822,46520,1
96823,46520,1
96824,46520,1
96825,46520,1
96826,46520,1
96828,46520,1
96830,46520,1
96836,46520,1
96837,46520,1
96839,46520,1
96848,46520,1
96850,46520,1
96853,46520,1
96854,46520,1
96857,46520,1
96858,46520,1
96859,46520,1
96860,46520,1
96861,46520,1
96863,46520,1
96898,46520,1
96910,99999,1
96913,99999,1
96915,99999,1
96929,99999,1
97001,45520,1
97002,38900,0.155782848
97002,41420,0.844217152
97003,38900,1
97004,38900,1
97005,38900,1
97006,38900,1
97007,38900,1
97008,38900,1
97009,38900,1
97010,38900,1
97011,38900,1
97013,38900,1
97014,26220,0.391891892
97014,38900,0.608108108
97015,38900,1
97016,11820,0.197777778
97016,38900,0.802222222
97017,38900,1
97018,38900,1
97019,38900,1
97020,41420,1
97021,45520,1
97022,38900,1
97023,38900,1
97024,38900,1
97026,41420,1
97027,38900,1
97028,38900,1
97029,99999,1
97030,38900,1
97031,26220,1
97032,38900,0.110438024
97032,41420,0.889561976
97033,99999,1
97034,38900,1
97035,38900,1
97036,38900,1
97037,45520,1
97038,38900,1
97039,99999,1
97040,45520,1
97041,26220,1
97042,38900,1
97044,26220,1
97045,38900,1
97048,38900,1
97049,38900,1
97050,99999,1
97051,38900,1
97053,38900,1
97054,38900,1
97055,38900,1
97056,38900,1
97057,45520,1
97058,45520,1
97060,38900,1
97062,38900,1
97063,45520,1
97064,38900,1
97065,99999,1
97067,38900,1
97068,38900,1
97070,38900,1
97071,41420,0.968995672
97071,38900,0.031004328
97075,38900,1
97078,38900,1
97079,38900,1
97080,38900,1
97086,38900,1
97089,38900,1
97101,41420,0.073120915
97101,38900,0.926879085
97102,11820,0.922033898
97102,99999,0.077966102
97103,11820,1
97106,38900,1
97107,99999,1
97108,99999,1
97109,38900,1
97110,11820,1
97111,38900,1
97112,99999,1
97113,38900,1
97114,38900,1
97115,38900,1
97116,38900,1
97117,38900,1
97118,99999,1
97119,38900,1
97121,11820,1
97122,99999,1
97123,38900,1
97124,38900,1
97125,38900,1
97127,38900,1
97128,38900,1
97129,38900,1
97130,99999,1
97131,99999,0.971401335
97131,11820,0.028598665
97132,38900,1
97133,38900,1
97134,99999,1
97135,99999,1
97136,99999,1
97137,41420,1
97138,11820,1
97140,38900,1
97141,99999,1
97144,38900,1
97145,11820,1
97146,11820,1
97147,99999,1
97148,38900,1
97149,99999,1
97201,38900,1
97202,38900,1
97203,38900,1
97204,38900,1
97205,38900,1
97206,38900,1
97207,38900,1
97208,38900,1
97209,38900,1
97210,38900,1
97211,38900,1
97212,38900,1
97213,38900,1
97214,38900,1
97215,38900,1
97216,38900,1
97217,38900,1
97218,38900,1
97219,38900,1
97220,38900,1
97221,38900,1
97222,38900,1
97223,38900,1
97224,38900,1
97225,38900,1
97227,38900,1
97228,38900,1
97229,38900,1
97230,38900,1
97231,38900,1
97232,38900,1
97233,38900,1
97236,38900,1
97238,38900,1
97239,38900,1
97240,38900,1
97242,38900,1
97250,38900,1
97251,38900,1
97252,38900,1
97253,38900,1
97254,38900,1
97258,38900,1
97266,38900,1
97267,38900,1
97268,38900,1
97269,38900,1
97280,38900,1
97281,38900,1
97282,38900,1
97283,38900,1
97286,38900,1
97290,38900,1
97291,38900,1
97292,38900,1
97293,38900,1
97294,38900,1
97296,38900,1
97298,38900,1
97301,41420,1
97302,41420,1
97303,41420,1
97304,41420,0.991813763
97304,38900,0.008186237
97305,41420,1
97306,41420,1
97307,41420,1
97308,41420,1
97309,41420,1
97310,41420,1
97311,41420,1
97312,41420,1
97314,41420,1
97317,41420,1
97321,10540,0.7183824
97321,18700,0.2816176
97322,10540,1
97324,18700,0.873134328
97324,21660,0.020895522
97324,35440,0.105970149
97325,41420,1
97326,18700,0.490280778
97326,41420,0.008639309
97326,35440,0.501079914
97327,10540,1
97329,10540,1
97330,18700,1
97331,18700,1
97333,18700,0.937830375
97333,10540,0.062169625
97335,10540,1
97336,10540,1
97338,41420,1
97339,18700,1
97341,35440,1
97342,41420,1
97343,35440,1
97344,41420,1
97345,10540,1
97346,10540,0.329238329
97346,41420,0.670761671
97347,38900,0.272196262
97347,41420,0.727803738
97348,10540,1
97350,41420,0.85786802
97350,10540,0.14213198
97351,41420,1
97352,41420,0.989659027
97352,10540,0.010340973
97355,10540,1
97357,35440,1
97358,10540,0.693524096
97358,41420,0.306475904
97360,10540,0.787559809
97360,41420,0.212440191
97361,41420,0.98452508
97361,18700,0.01547492
97362,38900,0.022634939
97362,41420,0.977365061
97364,35440,1
97365,35440,1
97366,35440,1
97367,35440,1
97368,99999,0.033492823
97368,35440,0.966507177
97369,35440,1
97370,18700,0.996559436
97370,41420,0.003440564
97371,41420,1
97373,41420,1
97374,10540,1
97375,38900,0.091932458
97375,41420,0.908067542
97376,35440,1
97377,10540,1
97378,38900,0.834140045
97378,41420,0.165859955
97380,35440,1
97381,41420,1
97383,10540,0.063728533
97383,41420,0.936271467
97384,41420,1
97385,41420,1
97386,10540,1
97388,35440,1
97389,10540,1
97390,35440,0.967332123
97390,21660,0.032667877
97391,35440,1
97392,41420,1
97394,35440,1
97396,38900,0.65729952
97396,41420,0.34270048
97401,21660,1
97402,21660,1
97403,21660,1
97404,21660,1
97405,21660,1
97406,15060,1
97407,18300,1
97408,21660,1
97409,21660,1
97410,40700,1
97411,18300,1
97412,21660,1
97413,21660,1
97414,18300,1
97415,15060,1
97416,40700,1
97417,40700,1
97419,21660,1
97420,18300,1
97423,18300,1
97424,21660,0.984772611
97424,40700,0.015227389
97426,21660,1
97429,40700,1
97430,21660,1
97431,21660,1
97432,40700,1
97434,21660,1
97435,40700,1
97436,40700,1
97437,21660,1
97438,21660,1
97439,21660,1
97440,21660,1
97441,40700,1
97442,40700,1
97443,40700,1
97444,15060,1
97446,10540,0.99048913
97446,21660,0.00951087
97447,40700,1
97448,18700,0.009472642
97448,21660,0.990527358
97449,18300,1
97450,15060,0.989949749
97450,18300,0.010050251
97451,21660,1
97452,21660,1
97453,21660,1
97454,21660,1
97455,21660,1
97456,18700,0.947694425
97456,21660,0.052305575
97457,40700,1
97458,18300,1
97459,18300,0.993869134
97459,40700,0.006130866
97461,21660,1
97462,40700,1
97463,21660,1
97464,15060,1
97465,15060,1
97466,18300,1
97467,40700,1
97469,40700,1
97470,40700,1
97471,40700,1
97473,40700,1
97475,21660,1
97476,15060,1
97477,21660,1
97478,21660,1
97479,40700,1
97480,21660,1
97481,40700,1
97484,40700,1
97486,40700,1
97487,21660,1
97488,21660,1
97489,21660,1
97490,21660,1
97491,15060,1
97492,21660,1
97493,40700,0.051948052
97493,21660,0.948051948
97494,40700,1
97495,40700,1
97496,40700,1
97497,24420,0.99003736
97497,32780,0.00996264
97498,35440,0.980453972
97498,21660,0.019546028
97499,40700,1
97501,32780,1
97502,32780,1
97503,32780,1
97504,32780,1
97520,32780,1
97522,32780,1
97523,24420,1
97524,32780,1
97525,32780,1
97526,32780,0.00923306
97526,24420,0.99076694
97527,32780,0.041764832
97527,24420,0.958235168
97528,24420,1
97530,24420,0.009140768
97530,32780,0.990859232
97531,24420,1
97532,24420,1
97533,24420,1
97534,24420,1
97535,32780,1
97536,32780,1
97537,32780,1
97538,24420,1
97539,32780,1
97540,32780,1
97541,32780,1
97543,24420,1
97544,24420,1
97601,28900,1
97602,28900,1
97603,28900,1
97604,28900,1
97620,99999,1
97621,28900,1
97622,28900,1
97623,28900,1
97624,28900,1
97625,28900,1
97626,28900,1
97627,28900,1
97630,99999,1
97632,28900,1
97633,28900,1
97634,28900,1
97635,99999,1
97636,99999,1
97637,99999,1
97638,99999,1
97639,28900,1
97640,99999,1
97641,99999,1
97701,39260,0.001491751
97701,13460,0.998508249
97702,13460,1
97703,13460,1
97707,13460,1
97708,13460,1
97709,13460,1
97710,99999,1
97711,99999,1
97712,13460,1
97720,99999,1
97721,99999,1
97722,99999,1
97730,99999,1
97731,40700,0.705394191
97731,28900,0.294605809
97732,99999,1
97733,28900,1
97734,99999,1
97735,99999,1
97736,99999,1
97737,28900,1
97738,99999,1
97739,13460,0.920275333
97739,28900,0.079724667
97741,99999,1
97750,99999,1
97751,39260,1
97752,39260,1
97753,39260,1
97754,39260,1
97756,13460,0.999389579
97756,39260,0.000610421
97758,99999,1
97759,99999,0.000840034
97759,13460,0.999159966
97760,99999,0.500892326
97760,39260,0.012889153
97760,13460,0.486218521
97761,99999,1
97801,25840,1
97810,25840,1
97812,99999,1
97813,25840,1
97814,29260,0.003673969
97814,99999,0.996326031
97817,99999,1
97818,25840,1
97819,99999,1
97820,99999,1
97823,25840,0.003351955
97823,99999,0.996648045
97824,29260,1
97825,99999,1
97826,25840,1
97827,29260,1
97828,99999,1
97830,99999,1
97833,99999,1
97834,99999,1
97835,25840,1
97836,25840,1
97837,99999,1
97838,25840,1
97839,25840,1
97840,99999,1
97841,29260,1
97842,99999,1
97843,25840,1
97844,25840,1
97845,99999,1
97846,99999,1
97848,99999,1
97850,29260,1
97856,99999,1
97857,99999,1
97859,25840,1
97862,25840,1
97864,99999,1
97865,99999,1
97867,99999,0.107438017
97867,29260,0.892561983
97868,25840,1
97869,99999,1
97870,99999,1
97873,99999,1
97874,99999,1
97875,25840,1
97876,29260,1
97877,99999,1
97880,25840,1
97882,25840,1
97883,99999,0.014084507
97883,29260,0.985915493
97884,99999,1
97885,99999,1
97886,29260,0.004807692
97886,25840,0.995192308
97901,36620,1
97902,36620,1
97903,36620,1
97904,99999,1
97905,99999,1
97906,36620,1
97907,36620,0.064748201
97907,99999,0.935251799
97908,36620,1
97909,36620,1
97910,36620,1
97911,36620,1
97913,36620,1
97914,36620,1
97917,36620,1
97918,36620,1
97920,36620,1
98001,42644,0.003108003
98001,42660,0.996891997
98002,42660,0.997682886
98002,42644,0.002317114
98003,42660,0.985924479
98003,42644,0.014075521
98004,42644,0.021597622
98004,42660,0.978402378
98005,42644,0.004970107
98005,42660,0.995029893
98006,42660,0.992643482
98006,42644,0.007356518
98007,42660,0.998005982
98007,42644,0.001994018
98008,42660,0.997490365
98008,42644,0.002509635
98009,42644,0.000458295
98009,42660,0.999541705
98010,42660,0.942469471
98010,42644,0.057530529
98011,42660,0.994855828
98011,42644,0.005144172
98012,42660,0.980184636
98012,42644,0.019815364
98014,42660,0.998359042
98014,42644,0.001640958
98015,42660,1
98019,42660,0.993985438
98019,42644,0.006014562
98020,42644,0.023075744
98020,42660,0.976924256
98021,42644,0.025721895
98021,42660,0.974278105
98022,42660,0.980224296
98022,42644,0.019775704
98023,42660,0.998740046
98023,42644,0.001259954
98024,42644,0.005084207
98024,42660,0.994915793
98025,42660,1
98026,42644,0.00351903
98026,42660,0.99648097
98027,42644,0.030802211
98027,42660,0.969197789
98028,42660,0.994487321
98028,42644,0.005512679
98029,42644,0.014145974
98029,42660,0.985854026
98030,42644,0.001538188
98030,42660,0.998461812
98031,42660,0.995737627
98031,42644,0.004262373
98032,42660,0.978861938
98032,42644,0.021138062
98033,42644,0.007830074
98033,42660,0.992169926
98034,42660,0.990848615
98034,42644,0.009151385
98035,42660,1
98036,42644,0.018506279
98036,42660,0.981493721
98037,42644,0.000877578
98037,42660,0.999122422
98038,42644,0.006890668
98038,42660,0.993109332
98039,42660,1
98040,42660,0.991599735
98040,42644,0.008400265
98041,42660,1
98042,42660,0.992665395
98042,42644,0.007334605
98043,42660,0.997023288
98043,42644,0.002976712
98045,42660,0.972693727
98045,42644,0.027306273
98046,42660,1
98047,42644,0.006158057
98047,42660,0.993841943
98050,42660,1
98051,42660,0.998072475
98051,42644,0.001927525
98052,42660,0.952334152
98052,42644,0.047665848
98053,42660,0.995868691
98053,42644,0.004131309
98055,42644,0.007037298
98055,42660,0.992962702
98056,42644,0.003604703
98056,42660,0.996395297
98057,42644,0.002331002
98057,42660,0.997668998
98058,42644,0.021171125
98058,42660,0.978828875
98059,42644,0.014992764
98059,42660,0.985007236
98061,14740,1
98062,42660,1
98063,42660,1
98064,42660,1
98065,42644,0.008606294
98065,42660,0.991393706
98068,21260,0.5
98068,42660,0.5
98070,42660,0.993917432
98070,42644,0.006082568
98071,42660,1
98072,42644,0.020459819
98072,42660,0.979540181
98073,42660,1
98074,42660,0.996172159
98074,42644,0.003827841
98075,42660,0.994264507
98075,42644,0.005735493
98077,42660,0.999377593
98077,42644,0.000622407
98082,42660,1
98083,42660,1
98087,42644,0.010137829
98087,42660,0.989862171
98089,42660,1
98092,42644,0.003897907
98092,42660,0.996102093
98093,42660,1
98101,42644,0.000447077
98101,42660,0.999552923
98102,42644,0.004551933
98102,42660,0.995448067
98103,42660,0.991795529
98103,42644,0.008204471
98104,42660,0.953345745
98104,42644,0.046654255
98105,42644,0.017458101
98105,42660,0.982541899
98106,42660,0.994225439
98106,42644,0.005774561
98107,42644,0.012496175
98107,42660,0.987503825
98108,42660,0.989925226
98108,42644,0.010074774
98109,42644,0.030734367
98109,42660,0.969265633
98110,14740,0.999932633
98110,42660,0.000067367
98111,42660,1
98112,42660,0.993811699
98112,42644,0.006188301
98113,42660,1
98114,42660,1
98115,42644,0.03294349
98115,42660,0.96705651
98116,42644,0.017371911
98116,42660,0.982628089
98117,42660,0.994997221
98117,42644,0.005002779
98118,42644,0.00936133
98118,42660,0.99063867
98119,42644,0.020507128
98119,42660,0.979492872
98121,42644,0.025200858
98121,42660,0.974799142
98122,42644,0.011315651
98122,42660,0.988684349
98124,42660,1
98125,42660,0.978644695
98125,42644,0.021355305
98126,42660,0.999072356
98126,42644,0.000927644
98127,42660,1
98129,42660,1
98131,42660,0.666666667
98131,42644,0.333333333
98133,42660,0.984576009
98133,42644,0.015423991
98134,42660,0.990532544
98134,42644,0.009467456
98136,42660,0.998850971
98136,42644,0.001149029
98138,42660,1
98139,42660,1
98144,42660,0.987934145
98144,42644,0.012065855
98145,42660,1
98146,42660,0.998760459
98146,42644,0.001239541
98148,42644,0.000674536
98148,42660,0.999325464
98154,42644,0.084415584
98154,42660,0.915584416
98155,42644,0.004679646
98155,42660,0.995320354
98158,42644,0.010309278
98158,42660,0.989690722
98161,42644,0.019607843
98161,42660,0.980392157
98164,42644,0.003225806
98164,42660,0.996774194
98165,42660,1
98166,42660,0.999586195
98166,42644,0.000413805
98168,42660,0.998463241
98168,42644,0.001536759
98170,42644,1
98174,42660,0.99122807
98174,42644,0.00877193
98175,42660,1
98177,42644,0.001828744
98177,42660,0.998171256
98178,42660,0.999632825
98178,42644,0.000367175
98181,42660,1
98185,42660,0.171428571
98185,42644,0.828571429
98188,42660,0.997616043
98188,42644,0.002383957
98191,42660,1
98194,42660,1
98195,42644,0.133333333
98195,42660,0.866666667
98198,42660,0.97108124
98198,42644,0.02891876
98199,42660,0.999044807
98199,42644,0.000955193
98201,42644,0.002345041
98201,42660,0.997654959
98203,42644,0.000760634
98203,42660,0.999239366
98204,42660,0.995803685
98204,42644,0.004196315
98206,42660,1
98207,42660,1
98208,42644,0.004398948
98208,42660,0.995601052
98213,42660,1
98220,13380,1
98221,99999,0.029361422
98221,34580,0.970638578
98222,99999,1
98223,42644,0.012712684
98223,42660,0.987287316
98224,42660,1
98225,13380,1
98226,13380,1
98227,13380,1
98228,13380,1
98229,13380,0.987645012
98229,34580,0.012354988
98230,13380,1
98231,13380,1
98232,34580,1
98233,34580,1
98235,34580,1
98236,36020,1
98237,13380,0.004090909
98237,34580,0.995909091
98238,34580,1
98239,36020,1
98240,13380,1
98241,34580,0.120879121
98241,42644,0.021062271
98241,42660,0.858058608
98243,99999,1
98244,13380,1
98245,99999,1
98247,13380,1
98248,13380,1
98249,36020,1
98250,99999,1
98251,42644,0.004907306
98251,42660,0.995092694
98252,42644,0.023990335
98252,42660,0.976009665
98253,36020,1
98255,34580,1
98256,42660,1
98257,34580,1
98258,42644,0.036931955
98258,42660,0.963068045
98259,42660,1
98260,36020,1
98261,99999,1
98262,13380,1
98263,34580,1
98264,13380,1
98266,13380,1
98267,34580,1
98270,42660,0.982076277
98270,42644,0.017923723
98271,42660,0.998069355
98271,42644,0.001930645
98272,42644,0.025226153
98272,42660,0.974773847
98273,34580,1
98274,34580,1
98275,42644,0.000857633
98275,42660,0.999142367
98276,13380,1
98277,36020,1
98278,36020,1
98279,99999,1
98280,99999,1
98281,13380,1
98282,36020,0.999796002
98282,42660,0.000203998
98283,34580,0.85198556
98283,13380,0.14801444
98284,34580,0.9138068
98284,13380,0.0861932
98286,99999,1
98287,42660,1
98288,42660,1
98290,42644,0.008511163
98290,42660,0.991488837
98291,42660,1
98292,34580,0.00234919
98292,42660,0.993371927
98292,42644,0.004278882
98293,42660,1
98294,42660,0.630567686
98294,42644,0.369432314
98295,13380,1
98296,42644,0.005380094
98296,42660,0.994619906
98297,99999,1
98303,42660,0.994666667
98303,45104,0.005333333
98304,16500,0.511415525
98304,45104,0.00913242
98304,42660,0.479452055
98305,38820,1
98310,14740,1
98311,14740,1
98312,14740,0.999282606
98312,43220,0.000717394
98314,14740,1
98315,14740,1
98320,99999,1
98321,42660,0.974392259
98321,45104,0.025607741
98322,14740,1
98323,45104,0.719298246
98323,42660,0.280701754
98324,38820,1
98325,99999,1
